Foundation Services;Set up listener;https://galenica.atlassian.net/servicedesk/customer/portal/3/group/3/create/35
Foundation Services;Publish a Web Application;https://galenica.atlassian.net/servicedesk/customer/portal/3/group/3/create/35
Foundation Services;Backup / Restore;https://galenica.atlassian.net/servicedesk/customer/portal/3/group/3/create/35
Foundation Services;Nouveau workload Azure Windows;https://galenica.atlassian.net/servicedesk/customer/portal/3/group/3/create/61
Foundation Services;Nouveau serveur Azure Windows;https://galenica.atlassian.net/servicedesk/customer/portal/3/group/3/create/69
Foundation Services;Firewall Rules & Ports;https://galenica.atlassian.net/servicedesk/customer/portal/3/group/3/create/92
Foundation Services;Web Domain Registration;https://galenica.atlassian.net/servicedesk/customer/portal/3/group/3/create/71
G# Services;Nous développons et exploitons le logiciel Triapharm Pharmacy pour l'ensemble de nos 400 pharmacies;https://galenica.atlassian.net/servicedesk/customer/portal/17/group/25/create/49
Galenica Value Stream Request;Demandes de Galenica (problèmes et opportunités) au niveau du portefeuille;https://galenica.atlassian.net/servicedesk/customer/portal/49/group/54/create/162
HCI Services;Pharma Neue Anmeldung Artikel / MyProducts;https://galenica.atlassian.net/servicedesk/customer/portal/36/group/40/create/85
HCI Services;MyProducts MA freischalten;https://galenica.atlassian.net/servicedesk/customer/portal/36/group/40/create/85
HCI Services;INDEX Anfrage Vertrag;https://galenica.atlassian.net/servicedesk/customer/portal/36/group/40/create/85
HCI Services;Industry Anfrage Vertrag;https://galenica.atlassian.net/servicedesk/customer/portal/36/group/40/create/85
HCI Services;INDEX Account-Anmeldung-Download;https://galenica.atlassian.net/servicedesk/customer/portal/36/group/40/create/85
HCI Services;Industrie Rechnung / PO-Nummer;https://galenica.atlassian.net/servicedesk/customer/portal/36/group/40/create/85
HCI Services;Industrie Anfrage für Fotostudio;https://galenica.atlassian.net/servicedesk/customer/portal/36/group/40/create/85
HCI Services;Industrie Anfrage CompendiumPortal / FI un PI;https://galenica.atlassian.net/servicedesk/customer/portal/36/group/40/create/85
HCI Services;Blankes Ticket;https://galenica.atlassian.net/servicedesk/customer/portal/36/group/40/create/85
HCI Services;eRezept Aktivierung Apotheke;https://galenica.atlassian.net/servicedesk/customer/portal/36/group/40/create/85
HCI Services;INDEX Information Rechnung / PO-Nummer;https://galenica.atlassian.net/servicedesk/customer/portal/36/group/40/create/85
HCI Services;Academy Anfrage;https://galenica.atlassian.net/servicedesk/customer/portal/36/group/40/create/85
HCI Services;INDEX Vertrag unterzeichnet retour;https://galenica.atlassian.net/servicedesk/customer/portal/36/group/40/create/85
